,body,character,glider,tire,Speed Ground,Speed Water,Speed Air,Speed Anti-Gravity,Acceleration,Weight,Handling Ground,Handling Water,Handling Air,Handling Anti-Gravity,Traction,MiniTurbo,Invincibility
20024,23,6,3,5,2.5,3.0,3.75,3.0,4.75,2.25,4.75,4.5,4.5,4.5,4.0,4.75,2.25
20025,23,6,3,6,3.25,2.75,3.5,4.0,3.75,2.75,4.75,4.5,4.5,4.25,3.25,4.0,3.25
20026,23,6,3,7,3.5,2.25,3.0,4.0,3.5,3.0,4.25,3.5,3.75,4.0,3.0,3.5,3.25
20027,23,6,3,8,3.5,3.0,3.5,3.25,3.25,3.25,4.25,4.0,3.5,3.75,3.5,3.5,3.5
20028,23,6,3,9,3.5,3.0,3.5,3.25,3.25,3.25,4.25,4.0,3.5,3.75,3.5,3.5,3.25
20029,23,6,3,10,2.75,2.75,3.5,3.5,4.5,2.25,4.5,4.25,4.0,4.5,3.75,4.5,2.75
20030,23,6,3,11,3.25,3.25,3.25,3.5,4.0,3.0,4.0,3.75,4.0,4.0,4.5,3.75,3.75
20031,23,6,3,12,3.25,3.25,3.25,3.5,4.0,3.0,4.0,3.75,4.0,4.0,4.5,3.75,3.5
20032,23,6,3,13,2.75,2.5,4.0,3.25,4.25,2.5,4.25,3.75,4.25,4.0,4.5,4.5,3.0
20033,23,6,3,14,2.75,2.5,4.0,3.25,4.25,2.5,4.25,3.75,4.25,4.0,4.5,4.5,3.5
20034,23,6,4,1,2.75,3.0,3.5,3.5,4.5,2.5,4.5,4.25,4.5,4.25,4.25,4.5,2.75
20035,23,6,4,2,2.75,3.0,3.5,3.5,4.5,2.5,4.5,4.25,4.5,4.25,4.25,4.5,3.0
20036,23,6,4,3,2.75,2.75,3.0,3.5,4.0,3.0,3.75,3.75,4.0,3.5,4.75,4.25,3.25
20037,23,6,4,4,2.75,2.75,3.0,3.5,4.0,3.0,3.75,3.75,4.0,3.5,4.75,4.25,3.0
20038,23,6,4,5,2.25,3.0,3.5,3.0,5.0,2.0,4.75,4.5,4.75,4.5,4.0,5.0,2.0
20039,23,6,4,6,3.0,2.75,3.25,4.0,4.0,2.5,4.75,4.5,4.75,4.25,3.25,4.25,3.0
20040,23,6,4,7,3.25,2.25,2.75,4.0,3.75,2.75,4.25,3.5,4.0,4.0,3.0,3.75,3.0
20041,23,6,4,8,3.25,3.0,3.25,3.25,3.5,3.0,4.25,4.0,3.75,3.75,3.5,3.75,3.25
20042,23,6,4,9,3.25,3.0,3.25,3.25,3.5,3.0,4.25,4.0,3.75,3.75,3.5,3.75,3.0
20043,23,6,4,10,2.5,2.75,3.25,3.5,4.75,2.0,4.5,4.25,4.25,4.5,3.75,4.75,2.5
20044,23,6,4,11,3.0,3.25,3.0,3.5,4.25,2.75,4.0,3.75,4.25,4.0,4.5,4.0,3.5
20045,23,6,4,12,3.0,3.25,3.0,3.5,4.25,2.75,4.0,3.75,4.25,4.0,4.5,4.0,3.25
20046,23,6,4,13,2.5,2.5,3.75,3.25,4.5,2.25,4.25,3.75,4.5,4.0,4.5,4.75,2.75
20047,23,6,4,14,2.5,2.5,3.75,3.25,4.5,2.25,4.25,3.75,4.5,4.0,4.5,4.75,3.25
20048,23,7,1,1,3.25,3.5,4.0,3.5,4.25,2.5,4.25,3.75,4.0,4.25,4.25,4.0,3.0
20049,23,7,1,2,3.25,3.5,4.0,3.5,4.25,2.5,4.25,3.75,4.0,4.25,4.25,4.0,3.25
20050,23,7,1,3,3.25,3.25,3.5,3.5,3.75,3.0,3.5,3.25,3.5,3.5,4.75,3.75,3.5
20051,23,7,1,4,3.25,3.25,3.5,3.5,3.75,3.0,3.5,3.25,3.5,3.5,4.75,3.75,3.25
20052,23,7,1,5,2.75,3.5,4.0,3.0,4.75,2.0,4.5,4.0,4.25,4.5,4.0,4.5,2.25
20053,23,7,1,6,3.5,3.25,3.75,4.0,3.75,2.5,4.5,4.0,4.25,4.25,3.25,3.75,3.25
20054,23,7,1,7,3.75,2.75,3.25,4.0,3.5,2.75,4.0,3.0,3.5,4.0,3.0,3.25,3.25
20055,23,7,1,8,3.75,3.5,3.75,3.25,3.25,3.0,4.0,3.5,3.25,3.75,3.5,3.25,3.5
20056,23,7,1,9,3.75,3.5,3.75,3.25,3.25,3.0,4.0,3.5,3.25,3.75,3.5,3.25,3.25
20057,23,7,1,10,3.0,3.25,3.75,3.5,4.5,2.0,4.25,3.75,3.75,4.5,3.75,4.25,2.75
20058,23,7,1,11,3.5,3.75,3.5,3.5,4.0,2.75,3.75,3.25,3.75,4.0,4.5,3.5,3.75
20059,23,7,1,12,3.5,3.75,3.5,3.5,4.0,2.75,3.75,3.25,3.75,4.0,4.5,3.5,3.5
20060,23,7,1,13,3.0,3.0,4.25,3.25,4.25,2.25,4.0,3.25,4.0,4.0,4.5,4.25,3.0
20061,23,7,1,14,3.0,3.0,4.25,3.25,4.25,2.25,4.0,3.25,4.0,4.0,4.5,4.25,3.5
20062,23,7,2,1,3.0,3.5,3.75,3.75,4.5,2.25,4.25,3.75,4.25,4.25,4.25,4.25,2.75
20063,23,7,2,2,3.0,3.5,3.75,3.75,4.5,2.25,4.25,3.75,4.25,4.25,4.25,4.25,3.0
20064,23,7,2,3,3.0,3.25,3.25,3.75,4.0,2.75,3.5,3.25,3.75,3.5,4.75,4.0,3.25
20065,23,7,2,4,3.0,3.25,3.25,3.75,4.0,2.75,3.5,3.25,3.75,3.5,4.75,4.0,3.0
20066,23,7,2,5,2.5,3.5,3.75,3.25,5.0,1.75,4.5,4.0,4.5,4.5,4.0,4.75,2.0
20067,23,7,2,6,3.25,3.25,3.5,4.25,4.0,2.25,4.5,4.0,4.5,4.25,3.25,4.0,3.0
20068,23,7,2,7,3.5,2.75,3.0,4.25,3.75,2.5,4.0,3.0,3.75,4.0,3.0,3.5,3.0
20069,23,7,2,8,3.5,3.5,3.5,3.5,3.5,2.75,4.0,3.5,3.5,3.75,3.5,3.5,3.25
20070,23,7,2,9,3.5,3.5,3.5,3.5,3.5,2.75,4.0,3.5,3.5,3.75,3.5,3.5,3.0
20071,23,7,2,10,2.75,3.25,3.5,3.75,4.75,1.75,4.25,3.75,4.0,4.5,3.75,4.5,2.5
20072,23,7,2,11,3.25,3.75,3.25,3.75,4.25,2.5,3.75,3.25,4.0,4.0,4.5,3.75,3.5
20073,23,7,2,12,3.25,3.75,3.25,3.75,4.25,2.5,3.75,3.25,4.0,4.0,4.5,3.75,3.25
20074,23,7,2,13,2.75,3.0,4.0,3.5,4.5,2.0,4.0,3.25,4.25,4.0,4.5,4.5,2.75
20075,23,7,2,14,2.75,3.0,4.0,3.5,4.5,2.0,4.0,3.25,4.25,4.0,4.5,4.5,3.25
20076,23,7,3,1,3.25,3.25,4.0,3.75,4.25,2.75,4.25,4.0,4.0,4.0,4.0,4.0,3.0
20077,23,7,3,2,3.25,3.25,4.0,3.75,4.25,2.75,4.25,4.0,4.0,4.0,4.0,4.0,3.25
20078,23,7,3,3,3.25,3.0,3.5,3.75,3.75,3.25,3.5,3.5,3.5,3.25,4.5,3.75,3.5
20079,23,7,3,4,3.25,3.0,3.5,3.75,3.75,3.25,3.5,3.5,3.5,3.25,4.5,3.75,3.25
20080,23,7,3,5,2.75,3.25,4.0,3.25,4.75,2.25,4.5,4.25,4.25,4.25,3.75,4.5,2.25
20081,23,7,3,6,3.5,3.0,3.75,4.25,3.75,2.75,4.5,4.25,4.25,4.0,3.0,3.75,3.25
20082,23,7,3,7,3.75,2.5,3.25,4.25,3.5,3.0,4.0,3.25,3.5,3.75,2.75,3.25,3.25
20083,23,7,3,8,3.75,3.25,3.75,3.5,3.25,3.25,4.0,3.75,3.25,3.5,3.25,3.25,3.5
20084,23,7,3,9,3.75,3.25,3.75,3.5,3.25,3.25,4.0,3.75,3.25,3.5,3.25,3.25,3.25
20085,23,7,3,10,3.0,3.0,3.75,3.75,4.5,2.25,4.25,4.0,3.75,4.25,3.5,4.25,2.75
20086,23,7,3,11,3.5,3.5,3.5,3.75,4.0,3.0,3.75,3.5,3.75,3.75,4.25,3.5,3.75
20087,23,7,3,12,3.5,3.5,3.5,3.75,4.0,3.0,3.75,3.5,3.75,3.75,4.25,3.5,3.5
20088,23,7,3,13,3.0,2.75,4.25,3.5,4.25,2.5,4.0,3.5,4.0,3.75,4.25,4.25,3.0
20089,23,7,3,14,3.0,2.75,4.25,3.5,4.25,2.5,4.0,3.5,4.0,3.75,4.25,4.25,3.5
20090,23,7,4,1,3.0,3.25,3.75,3.75,4.5,2.5,4.25,4.0,4.25,4.0,4.0,4.25,2.75
20091,23,7,4,2,3.0,3.25,3.75,3.75,4.5,2.5,4.25,4.0,4.25,4.0,4.0,4.25,3.0
20092,23,7,4,3,3.0,3.0,3.25,3.75,4.0,3.0,3.5,3.5,3.75,3.25,4.5,4.0,3.25
20093,23,7,4,4,3.0,3.0,3.25,3.75,4.0,3.0,3.5,3.5,3.75,3.25,4.5,4.0,3.0
20094,23,7,4,5,2.5,3.25,3.75,3.25,5.0,2.0,4.5,4.25,4.5,4.25,3.75,4.75,2.0
20095,23,7,4,6,3.25,3.0,3.5,4.25,4.0,2.5,4.5,4.25,4.5,4.0,3.0,4.0,3.0
20096,23,7,4,7,3.5,2.5,3.0,4.25,3.75,2.75,4.0,3.25,3.75,3.75,2.75,3.5,3.0
20097,23,7,4,8,3.5,3.25,3.5,3.5,3.5,3.0,4.0,3.75,3.5,3.5,3.25,3.5,3.25
20098,23,7,4,9,3.5,3.25,3.5,3.5,3.5,3.0,4.0,3.75,3.5,3.5,3.25,3.5,3.0
20099,23,7,4,10,2.75,3.0,3.5,3.75,4.75,2.0,4.25,4.0,4.0,4.25,3.5,4.5,2.5
20100,23,7,4,11,3.25,3.5,3.25,3.75,4.25,2.75,3.75,3.5,4.0,3.75,4.25,3.75,3.5
20101,23,7,4,12,3.25,3.5,3.25,3.75,4.25,2.75,3.75,3.5,4.0,3.75,4.25,3.75,3.25
20102,23,7,4,13,2.75,2.75,4.0,3.5,4.5,2.25,4.0,3.5,4.25,3.75,4.25,4.5,2.75
20103,23,7,4,14,2.75,2.75,4.0,3.5,4.5,2.25,4.0,3.5,4.25,3.75,4.25,4.5,3.25
20104,23,8,1,1,3.5,3.75,4.25,3.75,4.0,2.75,4.0,3.5,3.75,4.0,4.25,4.25,2.75
20105,23,8,1,2,3.5,3.75,4.25,3.75,4.0,2.75,4.0,3.5,3.75,4.0,4.25,4.25,3.0
20106,23,8,1,3,3.5,3.5,3.75,3.75,3.5,3.25,3.25,3.0,3.25,3.25,4.75,4.0,3.25
20107,23,8,1,4,3.5,3.5,3.75,3.75,3.5,3.25,3.25,3.0,3.25,3.25,4.75,4.0,3.0
20108,23,8,1,5,3.0,3.75,4.25,3.25,4.5,2.25,4.25,3.75,4.0,4.25,4.0,4.75,2.0
20109,23,8,1,6,3.75,3.5,4.0,4.25,3.5,2.75,4.25,3.75,4.0,4.0,3.25,4.0,3.0
20110,23,8,1,7,4.0,3.0,3.5,4.25,3.25,3.0,3.75,2.75,3.25,3.75,3.0,3.5,3.0
20111,23,8,1,8,4.0,3.75,4.0,3.5,3.0,3.25,3.75,3.25,3.0,3.5,3.5,3.5,3.25
20112,23,8,1,9,4.0,3.75,4.0,3.5,3.0,3.25,3.75,3.25,3.0,3.5,3.5,3.5,3.0
20113,23,8,1,10,3.25,3.5,4.0,3.75,4.25,2.25,4.0,3.5,3.5,4.25,3.75,4.5,2.5
20114,23,8,1,11,3.75,4.0,3.75,3.75,3.75,3.0,3.5,3.0,3.5,3.75,4.5,3.75,3.5
20115,23,8,1,12,3.75,4.0,3.75,3.75,3.75,3.0,3.5,3.0,3.5,3.75,4.5,3.75,3.25
20116,23,8,1,13,3.25,3.25,4.5,3.5,4.0,2.5,3.75,3.0,3.75,3.75,4.5,4.5,2.75
20117,23,8,1,14,3.25,3.25,4.5,3.5,4.0,2.5,3.75,3.0,3.75,3.75,4.5,4.5,3.25
20118,23,8,2,1,3.25,3.75,4.0,4.0,4.25,2.5,4.0,3.5,4.0,4.0,4.25,4.5,2.5
20119,23,8,2,2,3.25,3.75,4.0,4.0,4.25,2.5,4.0,3.5,4.0,4.0,4.25,4.5,2.75
20120,23,8,2,3,3.25,3.5,3.5,4.0,3.75,3.0,3.25,3.0,3.5,3.25,4.75,4.25,3.0
20121,23,8,2,4,3.25,3.5,3.5,4.0,3.75,3.0,3.25,3.0,3.5,3.25,4.75,4.25,2.75
20122,23,8,2,5,2.75,3.75,4.0,3.5,4.75,2.0,4.25,3.75,4.25,4.25,4.0,5.0,1.75
20123,23,8,2,6,3.5,3.5,3.75,4.5,3.75,2.5,4.25,3.75,4.25,4.0,3.25,4.25,2.75
20124,23,8,2,7,3.75,3.0,3.25,4.5,3.5,2.75,3.75,2.75,3.5,3.75,3.0,3.75,2.75
20125,23,8,2,8,3.75,3.75,3.75,3.75,3.25,3.0,3.75,3.25,3.25,3.5,3.5,3.75,3.0
20126,23,8,2,9,3.75,3.75,3.75,3.75,3.25,3.0,3.75,3.25,3.25,3.5,3.5,3.75,2.75
20127,23,8,2,10,3.0,3.5,3.75,4.0,4.5,2.0,4.0,3.5,3.75,4.25,3.75,4.75,2.25
20128,23,8,2,11,3.5,4.0,3.5,4.0,4.0,2.75,3.5,3.0,3.75,3.75,4.5,4.0,3.25
20129,23,8,2,12,3.5,4.0,3.5,4.0,4.0,2.75,3.5,3.0,3.75,3.75,4.5,4.0,3.0
20130,23,8,2,13,3.0,3.25,4.25,3.75,4.25,2.25,3.75,3.0,4.0,3.75,4.5,4.75,2.5
20131,23,8,2,14,3.0,3.25,4.25,3.75,4.25,2.25,3.75,3.0,4.0,3.75,4.5,4.75,3.0
20132,23,8,3,1,3.5,3.5,4.25,4.0,4.0,3.0,4.0,3.75,3.75,3.75,4.0,4.25,2.75
20133,23,8,3,2,3.5,3.5,4.25,4.0,4.0,3.0,4.0,3.75,3.75,3.75,4.0,4.25,3.0
20134,23,8,3,3,3.5,3.25,3.75,4.0,3.5,3.5,3.25,3.25,3.25,3.0,4.5,4.0,3.25
20135,23,8,3,4,3.5,3.25,3.75,4.0,3.5,3.5,3.25,3.25,3.25,3.0,4.5,4.0,3.0
20136,23,8,3,5,3.0,3.5,4.25,3.5,4.5,2.5,4.25,4.0,4.0,4.0,3.75,4.75,2.0
20137,23,8,3,6,3.75,3.25,4.0,4.5,3.5,3.0,4.25,4.0,4.0,3.75,3.0,4.0,3.0
20138,23,8,3,7,4.0,2.75,3.5,4.5,3.25,3.25,3.75,3.0,3.25,3.5,2.75,3.5,3.0
20139,23,8,3,8,4.0,3.5,4.0,3.75,3.0,3.5,3.75,3.5,3.0,3.25,3.25,3.5,3.25
20140,23,8,3,9,4.0,3.5,4.0,3.75,3.0,3.5,3.75,3.5,3.0,3.25,3.25,3.5,3.0
20141,23,8,3,10,3.25,3.25,4.0,4.0,4.25,2.5,4.0,3.75,3.5,4.0,3.5,4.5,2.5
20142,23,8,3,11,3.75,3.75,3.75,4.0,3.75,3.25,3.5,3.25,3.5,3.5,4.25,3.75,3.5
20143,23,8,3,12,3.75,3.75,3.75,4.0,3.75,3.25,3.5,3.25,3.5,3.5,4.25,3.75,3.25
20144,23,8,3,13,3.25,3.0,4.5,3.75,4.0,2.75,3.75,3.25,3.75,3.5,4.25,4.5,2.75
20145,23,8,3,14,3.25,3.0,4.5,3.75,4.0,2.75,3.75,3.25,3.75,3.5,4.25,4.5,3.25
20146,23,8,4,1,3.25,3.5,4.0,4.0,4.25,2.75,4.0,3.75,4.0,3.75,4.0,4.5,2.5
20147,23,8,4,2,3.25,3.5,4.0,4.0,4.25,2.75,4.0,3.75,4.0,3.75,4.0,4.5,2.75
20148,23,8,4,3,3.25,3.25,3.5,4.0,3.75,3.25,3.25,3.25,3.5,3.0,4.5,4.25,3.0
20149,23,8,4,4,3.25,3.25,3.5,4.0,3.75,3.25,3.25,3.25,3.5,3.0,4.5,4.25,2.75
20150,23,8,4,5,2.75,3.5,4.0,3.5,4.75,2.25,4.25,4.0,4.25,4.0,3.75,5.0,1.75
20151,23,8,4,6,3.5,3.25,3.75,4.5,3.75,2.75,4.25,4.0,4.25,3.75,3.0,4.25,2.75
20152,23,8,4,7,3.75,2.75,3.25,4.5,3.5,3.0,3.75,3.0,3.5,3.5,2.75,3.75,2.75
20153,23,8,4,8,3.75,3.5,3.75,3.75,3.25,3.25,3.75,3.5,3.25,3.25,3.25,3.75,3.0
20154,23,8,4,9,3.75,3.5,3.75,3.75,3.25,3.25,3.75,3.5,3.25,3.25,3.25,3.75,2.75
20155,23,8,4,10,3.0,3.25,3.75,4.0,4.5,2.25,4.0,3.75,3.75,4.0,3.5,4.75,2.25
20156,23,8,4,11,3.5,3.75,3.5,4.0,4.0,3.0,3.5,3.25,3.75,3.5,4.25,4.0,3.25
20157,23,8,4,12,3.5,3.75,3.5,4.0,4.0,3.0,3.5,3.25,3.75,3.5,4.25,4.0,3.0
20158,23,8,4,13,3.0,3.0,4.25,3.75,4.25,2.5,3.75,3.25,4.0,3.5,4.25,4.75,2.5
20159,23,8,4,14,3.0,3.0,4.25,3.75,4.25,2.5,3.75,3.25,4.0,3.5,4.25,4.75,3.0
20160,23,9,1,1,3.5,3.75,4.25,3.75,4.0,3.0,4.0,3.5,3.75,4.0,3.75,4.0,2.75
20161,23,9,1,2,3.5,3.75,4.25,3.75,4.0,3.0,4.0,3.5,3.75,4.0,3.75,4.0,3.0
20162,23,9,1,3,3.5,3.5,3.75,3.75,3.5,3.5,3.25,3.0,3.25,3.25,4.25,3.75,3.25
20163,23,9,1,4,3.5,3.5,3.75,3.75,3.5,3.5,3.25,3.0,3.25,3.25,4.25,3.75,3.0
20164,23,9,1,5,3.0,3.75,4.25,3.25,4.5,2.5,4.25,3.75,4.0,4.25,3.5,4.5,2.0
20165,23,9,1,6,3.75,3.5,4.0,4.25,3.5,3.0,4.25,3.75,4.0,4.0,2.75,3.75,3.0
20166,23,9,1,7,4.0,3.0,3.5,4.25,3.25,3.25,3.75,2.75,3.25,3.75,2.5,3.25,3.0
20167,23,9,1,8,4.0,3.75,4.0,3.5,3.0,3.5,3.75,3.25,3.0,3.5,3.0,3.25,3.25
20168,23,9,1,9,4.0,3.75,4.0,3.5,3.0,3.5,3.75,3.25,3.0,3.5,3.0,3.25,3.0
20169,23,9,1,10,3.25,3.5,4.0,3.75,4.25,2.5,4.0,3.5,3.5,4.25,3.25,4.25,2.5
20170,23,9,1,11,3.75,4.0,3.75,3.75,3.75,3.25,3.5,3.0,3.5,3.75,4.0,3.5,3.5
20171,23,9,1,12,3.75,4.0,3.75,3.75,3.75,3.25,3.5,3.0,3.5,3.75,4.0,3.5,3.25
20172,23,9,1,13,3.25,3.25,4.5,3.5,4.0,2.75,3.75,3.0,3.75,3.75,4.0,4.25,2.75
20173,23,9,1,14,3.25,3.25,4.5,3.5,4.0,2.75,3.75,3.0,3.75,3.75,4.0,4.25,3.25
20174,23,9,2,1,3.25,3.75,4.0,4.0,4.25,2.75,4.0,3.5,4.0,4.0,3.75,4.25,2.5
20175,23,9,2,2,3.25,3.75,4.0,4.0,4.25,2.75,4.0,3.5,4.0,4.0,3.75,4.25,2.75
20176,23,9,2,3,3.25,3.5,3.5,4.0,3.75,3.25,3.25,3.0,3.5,3.25,4.25,4.0,3.0
20177,23,9,2,4,3.25,3.5,3.5,4.0,3.75,3.25,3.25,3.0,3.5,3.25,4.25,4.0,2.75
20178,23,9,2,5,2.75,3.75,4.0,3.5,4.75,2.25,4.25,3.75,4.25,4.25,3.5,4.75,1.75
20179,23,9,2,6,3.5,3.5,3.75,4.5,3.75,2.75,4.25,3.75,4.25,4.0,2.75,4.0,2.75
20180,23,9,2,7,3.75,3.0,3.25,4.5,3.5,3.0,3.75,2.75,3.5,3.75,2.5,3.5,2.75
20181,23,9,2,8,3.75,3.75,3.75,3.75,3.25,3.25,3.75,3.25,3.25,3.5,3.0,3.5,3.0
20182,23,9,2,9,3.75,3.75,3.75,3.75,3.25,3.25,3.75,3.25,3.25,3.5,3.0,3.5,2.75
20183,23,9,2,10,3.0,3.5,3.75,4.0,4.5,2.25,4.0,3.5,3.75,4.25,3.25,4.5,2.25
20184,23,9,2,11,3.5,4.0,3.5,4.0,4.0,3.0,3.5,3.0,3.75,3.75,4.0,3.75,3.25
20185,23,9,2,12,3.5,4.0,3.5,4.0,4.0,3.0,3.5,3.0,3.75,3.75,4.0,3.75,3.0
20186,23,9,2,13,3.0,3.25,4.25,3.75,4.25,2.5,3.75,3.0,4.0,3.75,4.0,4.5,2.5
20187,23,9,2,14,3.0,3.25,4.25,3.75,4.25,2.5,3.75,3.0,4.0,3.75,4.0,4.5,3.0
20188,23,9,3,1,3.5,3.5,4.25,4.0,4.0,3.25,4.0,3.75,3.75,3.75,3.5,4.0,2.75
20189,23,9,3,2,3.5,3.5,4.25,4.0,4.0,3.25,4.0,3.75,3.75,3.75,3.5,4.0,3.0
20190,23,9,3,3,3.5,3.25,3.75,4.0,3.5,3.75,3.25,3.25,3.25,3.0,4.0,3.75,3.25
20191,23,9,3,4,3.5,3.25,3.75,4.0,3.5,3.75,3.25,3.25,3.25,3.0,4.0,3.75,3.0
20192,23,9,3,5,3.0,3.5,4.25,3.5,4.5,2.75,4.25,4.0,4.0,4.0,3.25,4.5,2.0
20193,23,9,3,6,3.75,3.25,4.0,4.5,3.5,3.25,4.25,4.0,4.0,3.75,2.5,3.75,3.0
20194,23,9,3,7,4.0,2.75,3.5,4.5,3.25,3.5,3.75,3.0,3.25,3.5,2.25,3.25,3.0
20195,23,9,3,8,4.0,3.5,4.0,3.75,3.0,3.75,3.75,3.5,3.0,3.25,2.75,3.25,3.25
20196,23,9,3,9,4.0,3.5,4.0,3.75,3.0,3.75,3.75,3.5,3.0,3.25,2.75,3.25,3.0
20197,23,9,3,10,3.25,3.25,4.0,4.0,4.25,2.75,4.0,3.75,3.5,4.0,3.0,4.25,2.5
20198,23,9,3,11,3.75,3.75,3.75,4.0,3.75,3.5,3.5,3.25,3.5,3.5,3.75,3.5,3.5
20199,23,9,3,12,3.75,3.75,3.75,4.0,3.75,3.5,3.5,3.25,3.5,3.5,3.75,3.5,3.25
20200,23,9,3,13,3.25,3.0,4.5,3.75,4.0,3.0,3.75,3.25,3.75,3.5,3.75,4.25,2.75
20201,23,9,3,14,3.25,3.0,4.5,3.75,4.0,3.0,3.75,3.25,3.75,3.5,3.75,4.25,3.25
20202,23,9,4,1,3.25,3.5,4.0,4.0,4.25,3.0,4.0,3.75,4.0,3.75,3.5,4.25,2.5
20203,23,9,4,2,3.25,3.5,4.0,4.0,4.25,3.0,4.0,3.75,4.0,3.75,3.5,4.25,2.75
20204,23,9,4,3,3.25,3.25,3.5,4.0,3.75,3.5,3.25,3.25,3.5,3.0,4.0,4.0,3.0
20205,23,9,4,4,3.25,3.25,3.5,4.0,3.75,3.5,3.25,3.25,3.5,3.0,4.0,4.0,2.75
20206,23,9,4,5,2.75,3.5,4.0,3.5,4.75,2.5,4.25,4.0,4.25,4.0,3.25,4.75,1.75
20207,23,9,4,6,3.5,3.25,3.75,4.5,3.75,3.0,4.25,4.0,4.25,3.75,2.5,4.0,2.75
20208,23,9,4,7,3.75,2.75,3.25,4.5,3.5,3.25,3.75,3.0,3.5,3.5,2.25,3.5,2.75
20209,23,9,4,8,3.75,3.5,3.75,3.75,3.25,3.5,3.75,3.5,3.25,3.25,2.75,3.5,3.0
20210,23,9,4,9,3.75,3.5,3.75,3.75,3.25,3.5,3.75,3.5,3.25,3.25,2.75,3.5,2.75
20211,23,9,4,10,3.0,3.25,3.75,4.0,4.5,2.5,4.0,3.75,3.75,4.0,3.0,4.5,2.25
20212,23,9,4,11,3.5,3.75,3.5,4.0,4.0,3.25,3.5,3.25,3.75,3.5,3.75,3.75,3.25
20213,23,9,4,12,3.5,3.75,3.5,4.0,4.0,3.25,3.5,3.25,3.75,3.5,3.75,3.75,3.0
20214,23,9,4,13,3.0,3.0,4.25,3.75,4.25,2.75,3.75,3.25,4.0,3.5,3.75,4.5,2.5
20215,23,9,4,14,3.0,3.0,4.25,3.75,4.25,2.75,3.75,3.25,4.0,3.5,3.75,4.5,3.0
20216,23,10,1,1,3.75,4.0,4.5,4.0,3.75,3.25,3.75,3.25,3.5,3.75,4.0,4.0,2.75
20217,23,10,1,2,3.75,4.0,4.5,4.0,3.75,3.25,3.75,3.25,3.5,3.75,4.0,4.0,3.0
20218,23,10,1,3,3.75,3.75,4.0,4.0,3.25,3.75,3.0,2.75,3.0,3.0,4.5,3.75,3.25
20219,23,10,1,4,3.75,3.75,4.0,4.0,3.25,3.75,3.0,2.75,3.0,3.0,4.5,3.75,3.0
20220,23,10,1,5,3.25,4.0,4.5,3.5,4.25,2.75,4.0,3.5,3.75,4.0,3.75,4.5,2.0
20221,23,10,1,6,4.0,3.75,4.25,4.5,3.25,3.25,4.0,3.5,3.75,3.75,3.0,3.75,3.0
20222,23,10,1,7,4.25,3.25,3.75,4.5,3.0,3.5,3.5,2.5,3.0,3.5,2.75,3.25,3.0
20223,23,10,1,8,4.25,4.0,4.25,3.75,2.75,3.75,3.5,3.0,2.75,3.25,3.25,3.25,3.25
20224,23,10,1,9,4.25,4.0,4.25,3.75,2.75,3.75,3.5,3.0,2.75,3.25,3.25,3.25,3.0
20225,23,10,1,10,3.5,3.75,4.25,4.0,4.0,2.75,3.75,3.25,3.25,4.0,3.5,4.25,2.5
20226,23,10,1,11,4.0,4.25,4.0,4.0,3.5,3.5,3.25,2.75,3.25,3.5,4.25,3.5,3.5
20227,23,10,1,12,4.0,4.25,4.0,4.0,3.5,3.5,3.25,2.75,3.25,3.5,4.25,3.5,3.25
20228,23,10,1,13,3.5,3.5,4.75,3.75,3.75,3.0,3.5,2.75,3.5,3.5,4.25,4.25,2.75
20229,23,10,1,14,3.5,3.5,4.75,3.75,3.75,3.0,3.5,2.75,3.5,3.5,4.25,4.25,3.25
20230,23,10,2,1,3.5,4.0,4.25,4.25,4.0,3.0,3.75,3.25,3.75,3.75,4.0,4.25,2.5
20231,23,10,2,2,3.5,4.0,4.25,4.25,4.0,3.0,3.75,3.25,3.75,3.75,4.0,4.25,2.75
20232,23,10,2,3,3.5,3.75,3.75,4.25,3.5,3.5,3.0,2.75,3.25,3.0,4.5,4.0,3.0
20233,23,10,2,4,3.5,3.75,3.75,4.25,3.5,3.5,3.0,2.75,3.25,3.0,4.5,4.0,2.75
20234,23,10,2,5,3.0,4.0,4.25,3.75,4.5,2.5,4.0,3.5,4.0,4.0,3.75,4.75,1.75
20235,23,10,2,6,3.75,3.75,4.0,4.75,3.5,3.0,4.0,3.5,4.0,3.75,3.0,4.0,2.75
20236,23,10,2,7,4.0,3.25,3.5,4.75,3.25,3.25,3.5,2.5,3.25,3.5,2.75,3.5,2.75
20237,23,10,2,8,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.0,3.0,3.25,3.25,3.5,3.0
20238,23,10,2,9,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.0,3.0,3.25,3.25,3.5,2.75
20239,23,10,2,10,3.25,3.75,4.0,4.25,4.25,2.5,3.75,3.25,3.5,4.0,3.5,4.5,2.25
20240,23,10,2,11,3.75,4.25,3.75,4.25,3.75,3.25,3.25,2.75,3.5,3.5,4.25,3.75,3.25
20241,23,10,2,12,3.75,4.25,3.75,4.25,3.75,3.25,3.25,2.75,3.5,3.5,4.25,3.75,3.0
20242,23,10,2,13,3.25,3.5,4.5,4.0,4.0,2.75,3.5,2.75,3.75,3.5,4.25,4.5,2.5
20243,23,10,2,14,3.25,3.5,4.5,4.0,4.0,2.75,3.5,2.75,3.75,3.5,4.25,4.5,3.0
